Episode,Total_Reward,Marauders,End_Loop,Reason,Is_Bottom_Right
139,525,0,13440,Timeout,False
140,-4,0,13440,Timeout,True
141,185,0,13440,Timeout,True
142,35,0,13440,Timeout,True
143,635,4,13440,Timeout,True
144,185,0,13440,Timeout,False
145,485,3,13440,Timeout,True
146,35,0,13440,Timeout,True
147,335,2,13440,Timeout,True
148,335,2,13440,Timeout,False
149,-4,0,13440,Timeout,False
150,265,1,13440,Timeout,True
151,35,0,13440,Timeout,False
152,185,0,13440,Timeout,False
153,-4,0,13440,Timeout,False
154,-4,0,13440,Timeout,False
155,335,2,13440,Timeout,True
156,185,1,13440,Timeout,True
157,35,0,13440,Timeout,False
158,185,0,13440,Timeout,False
159,185,1,13440,Timeout,False
160,335,2,13440,Timeout,True
161,75,0,13440,Timeout,False
162,335,2,13440,Timeout,True
163,265,1,13440,Timeout,True
164,335,2,13440,Timeout,True
165,500,3,13440,Timeout,True
166,335,2,13440,Timeout,True
167,485,2,13440,Timeout,True
168,75,0,13440,Timeout,False
169,35,0,13440,Timeout,False
170,485,0,13440,Timeout,True
171,75,0,13440,Timeout,False
172,35,0,13440,Timeout,False
173,185,1,13440,Timeout,True
174,35,0,13440,Timeout,False
175,-4,0,13440,Timeout,False
176,75,0,13440,Timeout,False
177,-4,0,13440,Timeout,False
178,35,0,13440,Timeout,False
179,485,3,13440,Timeout,False
180,185,1,13440,Timeout,True
181,35,0,13440,Timeout,True
182,335,2,13440,Timeout,False
183,485,3,13440,Timeout,True
184,35,0,13440,Timeout,False
185,225,1,13440,Timeout,False
186,185,0,13440,Timeout,True
187,335,2,13440,Timeout,True
188,185,1,13440,Timeout,True
189,375,0,13440,Timeout,True
190,115,0,13440,Timeout,True
191,485,3,13440,Timeout,True
192,485,3,13440,Timeout,True
193,485,3,13440,Timeout,True
194,185,0,13440,Timeout,False
195,-4,0,13440,Timeout,False
196,335,0,13440,Timeout,True
197,185,1,13440,Timeout,False
198,115,0,13440,Timeout,False
199,335,0,13440,Timeout,True
200,185,1,13440,Timeout,False
