Episode,Epsilon,Total_Reward,Marauders,End_Loop,Reason,Is_Bottom_Right
649,0.523,1283,5,9952,Target_Reached,False
650,0.522,1284,5,8304,Target_Reached,False
651,0.522,1282,5,12160,Target_Reached,True
652,0.521,481,3,13440,Timeout,True
653,0.521,1133,5,11168,Target_Reached,False
654,0.520,1282,5,12080,Target_Reached,True
655,0.520,671,0,13440,Timeout,True
656,0.519,631,4,13440,Timeout,True
657,0.519,1283,5,10800,Target_Reached,True
658,0.518,1283,5,10800,Target_Reached,True
659,0.518,671,0,13440,Timeout,True
660,0.517,261,0,13440,Timeout,True
661,0.517,151,0,13440,Timeout,False
662,0.516,1362,5,12240,Target_Reached,False
663,0.516,331,2,13440,Timeout,True
664,0.515,1283,5,10208,Target_Reached,True
665,0.515,481,3,13440,Timeout,False
666,0.514,31,0,13440,Timeout,True
667,0.514,601,1,13440,Timeout,False
668,0.513,1321,5,13392,Target_Reached,True
669,0.513,481,3,13440,Timeout,True
670,0.512,481,3,13440,Timeout,False
671,0.512,1283,5,10160,Target_Reached,True
672,0.511,1282,5,11808,Target_Reached,False
673,0.511,371,0,13440,Timeout,False
674,0.510,1282,5,12160,Target_Reached,True
675,0.509,-8,0,13440,Timeout,False
676,0.509,-8,0,13440,Timeout,False
677,0.508,221,1,13440,Timeout,False
678,0.508,481,3,13440,Timeout,True
679,0.507,331,2,13440,Timeout,True
680,0.507,481,3,13440,Timeout,True
681,0.506,1285,5,7856,Target_Reached,False
682,0.506,1362,5,11792,Target_Reached,True
683,0.505,1282,5,12304,Target_Reached,True
684,0.505,111,0,13440,Timeout,False
685,0.504,31,0,13440,Timeout,True
686,0.504,1324,5,8960,Target_Reached,True
687,0.503,1282,5,11632,Target_Reached,True
688,0.503,-8,0,13440,Timeout,False
689,0.502,1282,5,12272,Target_Reached,True
690,0.502,1283,5,10016,Target_Reached,False
691,0.501,1281,5,13408,Target_Reached,True
692,0.501,71,0,13440,Timeout,False
693,0.500,1282,5,12656,Target_Reached,False
694,0.500,1284,5,8864,Target_Reached,False
695,0.499,1363,5,10240,Target_Reached,False
696,0.499,711,4,13440,Timeout,True
697,0.498,1363,5,10448,Target_Reached,False
698,0.498,1323,5,11024,Target_Reached,False
699,0.497,1282,5,11776,Target_Reached,False
700,0.497,1174,5,9248,Target_Reached,True
701,0.496,31,0,13440,Timeout,False
702,0.496,261,1,13440,Timeout,True
703,0.495,1284,5,8672,Target_Reached,False
704,0.495,331,2,13440,Timeout,True
705,0.494,1283,5,10464,Target_Reached,False
706,0.494,-8,0,13440,Timeout,False
707,0.493,1283,5,10112,Target_Reached,True
708,0.493,-8,0,13440,Timeout,False
709,0.492,71,0,13440,Timeout,True
710,0.492,1363,5,10880,Target_Reached,True
711,0.491,1281,5,12896,Target_Reached,True
712,0.491,1322,5,11360,Target_Reached,True
713,0.490,1283,5,10512,Target_Reached,False
714,0.490,1282,5,11552,Target_Reached,True
715,0.490,481,3,13440,Timeout,True
716,0.489,31,0,13440,Timeout,False
717,0.489,481,2,13440,Timeout,False
718,0.488,1283,5,10672,Target_Reached,True
719,0.488,1283,5,10912,Target_Reached,True
720,0.487,1282,5,11664,Target_Reached,False
721,0.487,521,3,13440,Timeout,False
722,0.486,1282,5,11312,Target_Reached,True
723,0.486,1402,5,12416,Target_Reached,True
724,0.485,331,0,13440,Timeout,False
725,0.485,1283,5,10752,Target_Reached,False
726,0.484,631,4,13440,Timeout,True
727,0.484,71,0,13440,Timeout,False
728,0.483,1281,5,13136,Target_Reached,False
729,0.483,31,0,13440,Timeout,True
730,0.482,1284,5,8416,Target_Reached,False
731,0.482,631,3,13440,Timeout,True
732,0.481,481,3,13440,Timeout,True
733,0.481,671,4,13440,Timeout,True
734,0.480,1281,5,12816,Target_Reached,False
735,0.480,31,0,13440,Timeout,True
736,0.479,1283,5,10848,Target_Reached,False
737,0.479,46,0,13440,Timeout,False
738,0.478,371,2,13440,Timeout,False
739,0.478,1284,5,9040,Target_Reached,True
740,0.477,1321,5,13024,Target_Reached,False
741,0.477,1282,5,11648,Target_Reached,True
742,0.476,1212,5,11312,Target_Reached,True
743,0.476,1282,5,12000,Target_Reached,True
744,0.476,1282,5,11360,Target_Reached,True
745,0.475,1282,5,11504,Target_Reached,False
746,0.475,671,4,13440,Timeout,False
747,0.474,1284,5,8096,Target_Reached,False
748,0.474,1282,5,11408,Target_Reached,True
749,0.473,1282,5,12048,Target_Reached,False
750,0.473,1281,5,13216,Target_Reached,True
751,0.472,451,0,13440,Timeout,True
752,0.472,631,0,13440,Timeout,True
753,0.471,1283,5,11104,Target_Reached,False
754,0.471,31,0,13440,Timeout,True
755,0.470,1131,5,13040,Target_Reached,True
756,0.470,481,3,13440,Timeout,True
757,0.469,1281,5,13408,Target_Reached,True
758,0.469,181,1,13440,Timeout,False
759,0.468,561,3,13440,Timeout,True
760,0.468,751,2,13440,Timeout,False
761,0.467,1363,5,10768,Target_Reached,True
762,0.467,31,0,13440,Timeout,True
763,0.467,451,1,13440,Timeout,False
764,0.466,1322,5,11872,Target_Reached,False
765,0.466,181,1,13440,Timeout,True
766,0.465,481,3,13440,Timeout,False
767,0.465,1324,5,9120,Target_Reached,False
768,0.464,1285,5,7744,Target_Reached,False
769,0.464,481,0,13440,Timeout,True
770,0.463,181,0,13440,Timeout,False
771,0.463,1283,5,10720,Target_Reached,True
772,0.462,261,1,13440,Timeout,True
773,0.462,221,0,13440,Timeout,True
774,0.461,1283,5,11104,Target_Reached,False
775,0.461,31,0,13440,Timeout,False
776,0.461,261,1,13440,Timeout,True
777,0.460,631,4,13440,Timeout,True
778,0.460,71,0,13440,Timeout,False
779,0.459,1281,5,13088,Target_Reached,False
780,0.459,1282,5,11696,Target_Reached,False
781,0.458,521,0,13440,Timeout,False
782,0.458,331,0,13440,Timeout,False
783,0.457,331,2,13440,Timeout,True
784,0.457,1324,5,9024,Target_Reached,False
785,0.456,301,1,13440,Timeout,False
786,0.456,1281,5,13440,Target_Reached,True
787,0.455,1282,5,11632,Target_Reached,False
788,0.455,31,0,13440,Timeout,True
789,0.455,1282,5,11440,Target_Reached,True
790,0.454,331,2,13440,Timeout,True
791,0.454,1282,5,11808,Target_Reached,True
792,0.453,71,0,13440,Timeout,False
793,0.453,1322,5,11424,Target_Reached,True
794,0.452,1282,5,12240,Target_Reached,True
795,0.452,1284,5,8096,Target_Reached,False
796,0.451,481,3,13440,Timeout,False
797,0.451,1284,5,9040,Target_Reached,False
798,0.450,1323,5,10272,Target_Reached,True
799,0.450,481,0,13440,Timeout,True
800,0.450,631,4,13440,Timeout,True
801,0.449,1132,5,11248,Target_Reached,False
802,0.449,181,0,13440,Timeout,False
803,0.448,331,2,13440,Timeout,True
804,0.448,631,4,13440,Timeout,True
805,0.447,71,0,13440,Timeout,True
806,0.447,221,0,13440,Timeout,True
807,0.446,1282,5,12240,Target_Reached,False
808,0.446,481,3,13440,Timeout,True
809,0.446,1282,5,11648,Target_Reached,False
810,0.445,1282,5,11264,Target_Reached,True
811,0.445,1281,5,13184,Target_Reached,True
812,0.444,671,4,13440,Timeout,True
813,0.444,671,0,13440,Timeout,False
814,0.443,71,0,13440,Timeout,False
815,0.443,1282,5,11856,Target_Reached,False
816,0.442,631,0,13440,Timeout,False
817,0.442,1282,5,11392,Target_Reached,False
818,0.442,1284,5,9232,Target_Reached,False
819,0.441,71,0,13440,Timeout,False
820,0.441,1281,5,13264,Target_Reached,False
821,0.440,1282,5,11248,Target_Reached,False
822,0.440,331,2,13440,Timeout,True
823,0.439,331,0,13440,Timeout,True
824,0.439,1281,5,13040,Target_Reached,True
825,0.438,1282,5,11904,Target_Reached,False
826,0.438,631,0,13440,Timeout,False
827,0.438,631,4,13440,Timeout,True
828,0.437,301,1,13440,Timeout,True
829,0.437,1284,5,9264,Target_Reached,False
830,0.436,481,3,13440,Timeout,True
831,0.436,71,0,13440,Timeout,True
832,0.435,111,0,13440,Timeout,False
833,0.435,331,2,13440,Timeout,False
834,0.435,1282,5,12592,Target_Reached,True
835,0.434,181,1,13440,Timeout,True
836,0.434,1283,5,9792,Target_Reached,False
837,0.433,111,0,13440,Timeout,True
838,0.433,1282,5,11872,Target_Reached,False
839,0.432,671,4,13440,Timeout,True
840,0.432,1323,5,10528,Target_Reached,True
841,0.432,221,0,13440,Timeout,True
842,0.431,481,3,13440,Timeout,True
843,0.431,631,4,13440,Timeout,True
844,0.430,1283,5,10976,Target_Reached,True
845,0.430,1284,5,8176,Target_Reached,False
846,0.429,671,4,13440,Timeout,True
847,0.429,1281,5,13152,Target_Reached,True
848,0.429,671,3,13440,Timeout,False
849,0.428,561,3,13440,Timeout,True
850,0.428,1322,5,11280,Target_Reached,False
851,0.427,1283,5,10880,Target_Reached,False
852,0.427,1322,5,11488,Target_Reached,False
853,0.426,1283,5,10944,Target_Reached,False
854,0.426,181,1,13440,Timeout,True
855,0.426,561,3,13440,Timeout,False
856,0.425,631,1,13440,Timeout,True
857,0.425,1322,5,11888,Target_Reached,False
858,0.424,1284,5,9104,Target_Reached,False
859,0.424,1282,5,11520,Target_Reached,False
860,0.423,1284,5,9088,Target_Reached,False
861,0.423,1281,5,13264,Target_Reached,True
862,0.423,481,0,13440,Timeout,False
863,0.422,331,0,13440,Timeout,True
864,0.422,71,0,13440,Timeout,True
865,0.421,31,0,13440,Timeout,True
866,0.421,1284,5,8032,Target_Reached,False
867,0.420,151,0,13440,Timeout,True
868,0.420,1282,5,11328,Target_Reached,False
869,0.420,411,2,13440,Timeout,True
870,0.419,631,4,13440,Timeout,True
871,0.419,331,0,13440,Timeout,True
872,0.418,-8,0,13440,Timeout,False
873,0.418,331,2,13440,Timeout,False
874,0.418,1283,5,9856,Target_Reached,True
875,0.417,1282,5,11920,Target_Reached,True
876,0.417,521,0,13440,Timeout,True
877,0.416,1283,5,10432,Target_Reached,False
878,0.416,1281,5,12832,Target_Reached,True
879,0.415,631,0,13440,Timeout,True
880,0.415,1282,5,11248,Target_Reached,True
881,0.415,631,4,13440,Timeout,True
882,0.414,261,0,13440,Timeout,True
883,0.414,1282,5,12640,Target_Reached,True
884,0.413,1132,5,11312,Target_Reached,True
885,0.413,1363,5,10592,Target_Reached,False
886,0.413,1321,5,13200,Target_Reached,False
887,0.412,1281,5,13088,Target_Reached,False
888,0.412,331,2,13440,Timeout,True
889,0.411,1283,5,10432,Target_Reached,True
890,0.411,1213,5,10208,Target_Reached,False
891,0.410,1283,5,10448,Target_Reached,True
892,0.410,1363,5,10528,Target_Reached,True
893,0.410,71,0,13440,Timeout,True
894,0.409,1283,5,10992,Target_Reached,True
895,0.409,481,0,13440,Timeout,True
896,0.408,1284,5,9088,Target_Reached,False
897,0.408,1363,5,10384,Target_Reached,False
898,0.408,1322,5,11280,Target_Reached,False
899,0.407,1283,5,10448,Target_Reached,False
900,0.407,481,0,13440,Timeout,True
901,0.406,31,0,13440,Timeout,False
902,0.406,481,4,13440,Timeout,False
903,0.406,371,0,13440,Timeout,True
904,0.405,331,0,13440,Timeout,True
905,0.405,1283,5,10768,Target_Reached,True
906,0.404,1282,5,11264,Target_Reached,False
907,0.404,1282,5,12160,Target_Reached,False
908,0.404,1283,5,10208,Target_Reached,True
909,0.403,331,2,13440,Timeout,True
910,0.403,1284,5,9248,Target_Reached,False
911,0.402,1281,5,13424,Target_Reached,True
912,0.402,-8,0,13440,Timeout,True
913,0.402,31,0,13440,Timeout,False
914,0.401,631,0,13440,Timeout,True
915,0.401,1282,5,12512,Target_Reached,True
916,0.400,1283,5,11152,Target_Reached,False
917,0.400,1363,5,10784,Target_Reached,True
918,0.400,1284,5,8832,Target_Reached,False
919,0.399,1282,5,11808,Target_Reached,False
920,0.399,1283,5,10816,Target_Reached,False
921,0.398,411,2,13440,Timeout,False
922,0.398,-8,0,13440,Timeout,False
923,0.398,411,2,13440,Timeout,True
924,0.397,481,3,13440,Timeout,True
925,0.397,1283,5,10304,Target_Reached,True
926,0.396,1282,5,12704,Target_Reached,True
927,0.396,331,0,13440,Timeout,True
928,0.396,631,0,13440,Timeout,True
929,0.395,301,1,13440,Timeout,False
930,0.395,371,2,13440,Timeout,False
931,0.394,481,0,13440,Timeout,True
932,0.394,1324,5,8976,Target_Reached,False
933,0.394,481,3,13440,Timeout,False
934,0.393,481,0,13440,Timeout,False
935,0.393,561,3,13440,Timeout,True
936,0.392,1281,5,12880,Target_Reached,True
937,0.392,1282,5,12448,Target_Reached,True
938,0.392,181,0,13440,Timeout,False
939,0.391,-8,0,13440,Timeout,False
940,0.391,1283,5,10832,Target_Reached,True
941,0.390,1281,5,13296,Target_Reached,True
942,0.390,631,4,13440,Timeout,False
943,0.390,411,0,13440,Timeout,False
944,0.389,1282,5,12048,Target_Reached,False
945,0.389,1283,5,10992,Target_Reached,False
946,0.388,1283,5,10864,Target_Reached,True
947,0.388,331,2,13440,Timeout,True
948,0.388,1282,5,11280,Target_Reached,False
949,0.387,631,4,13440,Timeout,False
950,0.387,1282,5,11904,Target_Reached,False
951,0.387,411,2,13440,Timeout,True
952,0.386,1321,5,13040,Target_Reached,True
953,0.386,631,1,13440,Timeout,True
954,0.385,481,3,13440,Timeout,True
955,0.385,631,0,13440,Timeout,True
956,0.385,671,0,13440,Timeout,False
957,0.384,1282,5,12352,Target_Reached,True
958,0.384,1282,5,11328,Target_Reached,False
959,0.383,631,0,13440,Timeout,True
960,0.383,331,0,13440,Timeout,False
961,0.383,1282,5,11696,Target_Reached,True
962,0.382,1282,5,11472,Target_Reached,False
963,0.382,1284,5,9120,Target_Reached,True
964,0.382,631,0,13440,Timeout,True
965,0.381,1283,5,9616,Target_Reached,False
966,0.381,1282,5,11632,Target_Reached,False
967,0.380,31,0,13440,Timeout,True
968,0.380,1282,5,11408,Target_Reached,False
969,0.380,1282,5,12720,Target_Reached,True
970,0.379,331,2,13440,Timeout,True
971,0.379,31,0,13440,Timeout,False
972,0.379,31,0,13440,Timeout,False
973,0.378,631,4,13440,Timeout,True
974,0.378,1323,5,10720,Target_Reached,False
975,0.377,631,4,13440,Timeout,True
976,0.377,31,0,13440,Timeout,False
977,0.377,1285,5,7792,Target_Reached,False
978,0.376,31,0,13440,Timeout,False
979,0.376,631,4,13440,Timeout,True
980,0.376,1362,5,12688,Target_Reached,True
981,0.375,631,4,13440,Timeout,True
982,0.375,481,0,13440,Timeout,True
983,0.374,1285,5,7728,Target_Reached,False
984,0.374,31,0,13440,Timeout,True
985,0.374,31,0,13440,Timeout,True
986,0.373,631,4,13440,Timeout,False
987,0.373,1282,5,12064,Target_Reached,True
988,0.373,1323,5,10128,Target_Reached,False
989,0.372,1282,5,12272,Target_Reached,True
990,0.372,1283,5,10944,Target_Reached,True
991,0.371,1403,5,9760,Target_Reached,False
992,0.371,1282,5,12048,Target_Reached,True
993,0.371,1282,5,12528,Target_Reached,False
994,0.370,1282,5,11328,Target_Reached,True
995,0.370,1282,5,12512,Target_Reached,True
996,0.370,71,0,13440,Timeout,False
997,0.369,411,0,13440,Timeout,True
998,0.369,331,0,13440,Timeout,False
999,0.368,631,0,13440,Timeout,True
1000,0.368,631,4,13440,Timeout,True
