Episode,Total_Reward,Marauders,End_Loop,Reason,Is_Bottom_Right
74,35,0,13440,Timeout,True
75,635,4,13440,Timeout,True
76,35,0,13440,Timeout,False
77,185,1,13440,Timeout,True
78,35,0,13440,Timeout,False
79,335,2,13440,Timeout,True
80,185,1,13440,Timeout,False
81,35,0,13440,Timeout,False
82,485,0,13440,Timeout,True
83,35,0,13440,Timeout,True
84,115,0,13440,Timeout,False
85,485,3,13440,Timeout,True
86,335,0,13440,Timeout,True
87,185,1,13440,Timeout,True
88,335,2,13440,Timeout,False
89,265,1,13440,Timeout,True
90,415,2,13440,Timeout,True
91,335,2,13440,Timeout,False
92,375,2,13440,Timeout,True
93,185,1,13440,Timeout,False
94,-4,0,13440,Timeout,False
95,185,0,13440,Timeout,True
96,35,0,13440,Timeout,False
97,225,1,13440,Timeout,True
98,635,0,13440,Timeout,True
99,185,1,13440,Timeout,True
100,335,2,13440,Timeout,True
101,-4,0,13440,Timeout,False
102,-4,0,13440,Timeout,False
103,415,2,13440,Timeout,True
104,225,1,13440,Timeout,False
105,35,0,13440,Timeout,False
106,35,0,13440,Timeout,True
107,75,0,13440,Timeout,False
108,35,0,13440,Timeout,True
109,35,0,13440,Timeout,True
110,-4,0,13440,Timeout,False
111,635,0,13440,Timeout,True
112,35,0,13440,Timeout,False
113,35,0,13440,Timeout,False
114,35,0,13440,Timeout,False
115,35,0,13440,Timeout,True
116,35,0,13440,Timeout,False
117,225,0,13440,Timeout,False
118,185,1,13440,Timeout,False
119,75,0,13440,Timeout,False
120,185,1,13440,Timeout,False
121,335,2,13440,Timeout,True
122,35,0,13440,Timeout,False
123,185,0,13440,Timeout,False
124,335,2,13440,Timeout,False
125,1286,5,11776,Target_Reached,False
126,225,0,13440,Timeout,True
127,75,0,13440,Timeout,False
128,185,0,13440,Timeout,False
129,185,1,13440,Timeout,True
130,335,2,13440,Timeout,True
131,335,2,13440,Timeout,True
132,185,1,13440,Timeout,True
133,185,0,13440,Timeout,True
134,185,1,13440,Timeout,False
135,35,0,13440,Timeout,True
136,185,1,13440,Timeout,True
137,335,2,13440,Timeout,True
138,485,0,13440,Timeout,False
139,-4,0,13440,Timeout,False
140,-4,0,13440,Timeout,False
141,185,1,13440,Timeout,True
142,485,3,13440,Timeout,True
143,185,0,13440,Timeout,False
144,485,3,13440,Timeout,False
145,225,1,13440,Timeout,True
146,185,1,13440,Timeout,True
147,35,0,13440,Timeout,False
148,335,2,13440,Timeout,True
149,35,0,13440,Timeout,False
150,185,1,13440,Timeout,True
151,-4,0,13440,Timeout,False
152,185,0,13440,Timeout,False
153,1285,5,12928,Target_Reached,True
154,115,0,13440,Timeout,True
155,185,0,13440,Timeout,True
156,35,0,13440,Timeout,False
157,75,0,13440,Timeout,False
158,335,2,13440,Timeout,True
159,485,3,13440,Timeout,False
160,35,0,13440,Timeout,True
161,485,3,13440,Timeout,True
162,635,0,13440,Timeout,True
163,75,0,13440,Timeout,False
164,-4,0,13440,Timeout,True
165,35,0,13440,Timeout,False
166,335,2,13440,Timeout,False
167,635,4,13440,Timeout,True
168,335,2,13440,Timeout,True
169,185,1,13440,Timeout,True
170,525,0,13440,Timeout,False
171,335,0,13440,Timeout,False
172,35,0,13440,Timeout,True
173,335,0,13440,Timeout,True
174,265,1,13440,Timeout,True
175,185,0,13440,Timeout,True
176,335,0,13440,Timeout,True
177,1285,5,13120,Target_Reached,False
178,485,3,13440,Timeout,True
179,75,0,13440,Timeout,False
180,635,4,13440,Timeout,True
181,35,0,13440,Timeout,False
182,485,3,13440,Timeout,True
183,485,0,13440,Timeout,True
184,35,0,13440,Timeout,True
185,35,0,13440,Timeout,True
186,-4,0,13440,Timeout,False
187,-4,0,13440,Timeout,True
188,-4,0,13440,Timeout,True
189,-4,0,13440,Timeout,False
190,-4,0,13440,Timeout,False
191,335,2,13440,Timeout,True
192,35,0,13440,Timeout,False
193,225,1,13440,Timeout,False
194,35,0,13440,Timeout,False
195,75,0,13440,Timeout,False
196,335,2,13440,Timeout,False
197,335,2,13440,Timeout,True
198,565,0,13440,Timeout,False
199,485,3,13440,Timeout,True
200,335,0,13440,Timeout,True
