Episode,Epsilon,Total_Reward,Marauders,End_Loop,Reason,Is_Bottom_Right
670,0.512,181,1,13440,Timeout,False
671,0.512,261,0,13440,Timeout,False
672,0.511,31,0,13440,Timeout,True
673,0.511,1283,5,10112,Target_Reached,True
674,0.510,31,0,13440,Timeout,False
675,0.509,71,0,13440,Timeout,True
676,0.509,181,0,13440,Timeout,True
677,0.508,1282,5,12544,Target_Reached,True
678,0.508,31,0,13440,Timeout,False
679,0.507,481,0,13440,Timeout,False
680,0.507,1283,5,10320,Target_Reached,True
681,0.506,631,1,13440,Timeout,False
682,0.506,1282,5,12656,Target_Reached,True
683,0.505,1282,5,11440,Target_Reached,False
684,0.505,1281,5,12928,Target_Reached,True
685,0.504,71,0,13440,Timeout,True
686,0.504,481,1,13440,Timeout,True
687,0.503,181,0,13440,Timeout,True
688,0.503,221,1,13440,Timeout,True
689,0.502,371,1,13440,Timeout,False
690,0.502,181,1,13440,Timeout,False
691,0.501,181,1,13440,Timeout,False
692,0.501,631,0,13440,Timeout,True
693,0.500,371,2,13440,Timeout,False
694,0.500,221,1,13440,Timeout,False
695,0.499,261,0,13440,Timeout,True
696,0.499,631,4,13440,Timeout,False
697,0.498,71,0,13440,Timeout,False
698,0.498,1362,5,12240,Target_Reached,False
699,0.497,31,0,13440,Timeout,True
700,0.497,1284,5,9344,Target_Reached,True
701,0.496,371,0,13440,Timeout,False
702,0.496,631,4,13440,Timeout,True
703,0.495,301,1,13440,Timeout,False
704,0.495,331,0,13440,Timeout,True
705,0.494,1283,5,11024,Target_Reached,True
706,0.494,481,3,13440,Timeout,True
707,0.493,181,0,13440,Timeout,False
708,0.493,481,3,13440,Timeout,True
709,0.492,31,0,13440,Timeout,True
710,0.492,1282,5,12720,Target_Reached,True
711,0.491,31,0,13440,Timeout,False
712,0.491,1282,5,12096,Target_Reached,True
713,0.490,371,2,13440,Timeout,True
714,0.490,71,0,13440,Timeout,True
715,0.490,181,1,13440,Timeout,False
716,0.489,31,0,13440,Timeout,False
717,0.489,1322,5,11680,Target_Reached,False
718,0.488,1282,5,12544,Target_Reached,True
719,0.488,1282,5,12480,Target_Reached,True
720,0.487,331,2,13440,Timeout,False
721,0.487,31,0,13440,Timeout,False
722,0.486,631,4,13440,Timeout,True
723,0.486,481,0,13440,Timeout,False
724,0.485,1363,5,9712,Target_Reached,False
725,0.485,331,2,13440,Timeout,True
726,0.484,71,0,13440,Timeout,True
727,0.484,481,0,13440,Timeout,True
728,0.483,-8,0,13440,Timeout,True
729,0.483,181,1,13440,Timeout,True
730,0.482,181,0,13440,Timeout,True
731,0.482,631,4,13440,Timeout,False
732,0.481,631,0,13440,Timeout,False
733,0.481,481,3,13440,Timeout,True
734,0.480,1132,5,11904,Target_Reached,False
735,0.480,631,2,13440,Timeout,False
736,0.479,31,0,13440,Timeout,False
737,0.479,-8,0,13440,Timeout,True
738,0.478,31,0,13440,Timeout,True
739,0.478,181,1,13440,Timeout,True
740,0.477,481,2,13440,Timeout,False
741,0.477,371,2,13440,Timeout,False
742,0.476,31,0,13440,Timeout,False
743,0.476,521,3,13440,Timeout,True
744,0.476,411,2,13440,Timeout,False
745,0.475,31,0,13440,Timeout,True
746,0.475,31,0,13440,Timeout,True
747,0.474,331,2,13440,Timeout,False
748,0.474,331,0,13440,Timeout,True
749,0.473,481,3,13440,Timeout,False
750,0.473,1284,5,9072,Target_Reached,True
751,0.472,221,1,13440,Timeout,False
752,0.472,1284,5,8176,Target_Reached,False
753,0.471,1322,5,11408,Target_Reached,False
754,0.471,181,0,13440,Timeout,False
755,0.470,31,0,13440,Timeout,True
756,0.470,181,1,13440,Timeout,False
757,0.469,1284,5,9376,Target_Reached,False
758,0.469,331,2,13440,Timeout,True
759,0.468,221,0,13440,Timeout,True
760,0.468,151,0,13440,Timeout,False
761,0.467,31,0,13440,Timeout,True
762,0.467,1322,5,11408,Target_Reached,False
763,0.467,1284,5,9568,Target_Reached,False
764,0.466,1283,5,10560,Target_Reached,True
765,0.466,1283,5,9792,Target_Reached,False
766,0.465,111,0,13440,Timeout,True
767,0.465,561,3,13440,Timeout,False
768,0.464,1322,5,12544,Target_Reached,False
769,0.464,1284,5,8896,Target_Reached,True
770,0.463,31,0,13440,Timeout,False
771,0.463,631,3,13440,Timeout,False
772,0.462,411,2,13440,Timeout,True
773,0.462,31,0,13440,Timeout,False
774,0.461,631,4,13440,Timeout,True
775,0.461,481,3,13440,Timeout,False
776,0.461,331,2,13440,Timeout,True
777,0.460,221,0,13440,Timeout,True
778,0.460,221,0,13440,Timeout,False
779,0.459,1282,5,12496,Target_Reached,True
780,0.459,1283,5,10080,Target_Reached,True
781,0.458,31,0,13440,Timeout,False
782,0.458,1281,5,13232,Target_Reached,False
783,0.457,331,0,13440,Timeout,True
784,0.457,1282,5,12480,Target_Reached,False
785,0.456,111,0,13440,Timeout,True
786,0.456,1283,5,11024,Target_Reached,True
787,0.455,31,0,13440,Timeout,True
788,0.455,31,0,13440,Timeout,False
789,0.455,371,1,13440,Timeout,False
790,0.454,181,0,13440,Timeout,False
791,0.454,1284,5,9440,Target_Reached,True
792,0.453,1364,5,9504,Target_Reached,False
793,0.453,1285,5,7936,Target_Reached,True
794,0.452,671,2,13440,Timeout,True
795,0.452,31,0,13440,Timeout,True
796,0.451,331,0,13440,Timeout,True
797,0.451,31,0,13440,Timeout,True
798,0.450,1282,5,12656,Target_Reached,True
799,0.450,631,4,13440,Timeout,True
800,0.450,411,0,13440,Timeout,True
801,0.449,1282,5,12576,Target_Reached,True
802,0.449,631,4,13440,Timeout,False
803,0.448,221,1,13440,Timeout,True
804,0.448,481,0,13440,Timeout,True
805,0.447,521,2,13440,Timeout,False
806,0.447,1282,5,12720,Target_Reached,True
807,0.446,481,2,13440,Timeout,True
808,0.446,181,1,13440,Timeout,False
809,0.446,631,4,13440,Timeout,True
810,0.445,1282,5,11344,Target_Reached,False
811,0.445,31,0,13440,Timeout,True
812,0.444,31,0,13440,Timeout,True
813,0.444,711,4,13440,Timeout,False
814,0.443,31,0,13440,Timeout,False
815,0.443,31,0,13440,Timeout,True
816,0.442,331,1,13440,Timeout,False
817,0.442,1281,5,12848,Target_Reached,False
818,0.442,481,2,13440,Timeout,False
819,0.441,1322,5,12720,Target_Reached,False
820,0.441,411,2,13440,Timeout,True
821,0.440,31,0,13440,Timeout,False
822,0.440,1281,5,13344,Target_Reached,False
823,0.439,181,1,13440,Timeout,False
824,0.439,1282,5,12672,Target_Reached,True
825,0.438,31,0,13440,Timeout,False
826,0.438,1282,5,11872,Target_Reached,True
827,0.438,521,3,13440,Timeout,False
828,0.437,181,1,13440,Timeout,False
829,0.437,31,0,13440,Timeout,True
830,0.436,411,2,13440,Timeout,True
831,0.436,631,4,13440,Timeout,False
832,0.435,561,3,13440,Timeout,False
833,0.435,1282,5,11600,Target_Reached,False
834,0.435,111,0,13440,Timeout,True
835,0.434,1283,5,11040,Target_Reached,True
836,0.434,1284,5,8384,Target_Reached,True
837,0.433,1283,5,9696,Target_Reached,False
838,0.433,71,0,13440,Timeout,False
839,0.432,31,0,13440,Timeout,False
840,0.432,1282,5,12576,Target_Reached,True
841,0.432,1283,5,10832,Target_Reached,False
842,0.431,561,3,13440,Timeout,True
843,0.431,631,4,13440,Timeout,False
844,0.430,561,3,13440,Timeout,False
845,0.430,71,0,13440,Timeout,False
846,0.429,31,0,13440,Timeout,True
847,0.429,331,2,13440,Timeout,True
848,0.429,331,1,13440,Timeout,True
849,0.428,261,1,13440,Timeout,True
850,0.428,181,0,13440,Timeout,False
851,0.427,1323,5,11072,Target_Reached,False
852,0.427,1442,5,11952,Target_Reached,False
853,0.426,631,4,13440,Timeout,False
854,0.426,31,0,13440,Timeout,True
855,0.426,371,2,13440,Timeout,True
856,0.425,1322,5,11392,Target_Reached,False
857,0.425,1281,5,12944,Target_Reached,True
858,0.424,1322,5,12432,Target_Reached,True
859,0.424,1282,5,12032,Target_Reached,True
860,0.423,31,0,13440,Timeout,False
861,0.423,31,0,13440,Timeout,True
862,0.423,1282,5,12208,Target_Reached,True
863,0.422,31,0,13440,Timeout,False
864,0.422,31,0,13440,Timeout,True
865,0.421,1283,5,10880,Target_Reached,True
866,0.421,1282,5,11904,Target_Reached,False
867,0.420,1284,5,8816,Target_Reached,False
868,0.420,1284,5,9024,Target_Reached,False
869,0.420,221,0,13440,Timeout,True
870,0.419,1363,5,9712,Target_Reached,False
871,0.419,31,0,13440,Timeout,True
872,0.418,-8,0,13440,Timeout,False
873,0.418,31,0,13440,Timeout,False
874,0.418,1361,5,12928,Target_Reached,False
875,0.417,31,0,13440,Timeout,True
876,0.417,1281,5,13232,Target_Reached,False
877,0.416,181,0,13440,Timeout,True
878,0.416,111,0,13440,Timeout,False
879,0.415,111,0,13440,Timeout,True
880,0.415,71,0,13440,Timeout,True
881,0.415,111,0,13440,Timeout,True
882,0.414,1321,5,13216,Target_Reached,False
883,0.414,1281,5,12960,Target_Reached,True
884,0.413,671,4,13440,Timeout,False
885,0.413,1284,5,9344,Target_Reached,False
886,0.413,671,0,13440,Timeout,False
887,0.412,561,3,13440,Timeout,True
888,0.412,1321,5,12928,Target_Reached,False
889,0.411,1322,5,12720,Target_Reached,True
890,0.411,1283,5,10880,Target_Reached,True
891,0.410,1322,5,12688,Target_Reached,False
892,0.410,181,0,13440,Timeout,True
893,0.410,631,4,13440,Timeout,True
894,0.409,1282,5,12112,Target_Reached,False
895,0.409,631,4,13440,Timeout,True
896,0.408,31,0,13440,Timeout,True
897,0.408,31,0,13440,Timeout,False
898,0.408,31,0,13440,Timeout,True
899,0.407,631,4,13440,Timeout,True
900,0.407,1321,5,13056,Target_Reached,False
901,0.406,631,0,13440,Timeout,True
902,0.406,1282,5,12016,Target_Reached,False
903,0.406,181,0,13440,Timeout,True
904,0.405,631,0,13440,Timeout,False
905,0.405,671,3,13440,Timeout,False
906,0.404,1362,5,11808,Target_Reached,False
907,0.404,1283,5,11152,Target_Reached,False
908,0.404,481,0,13440,Timeout,False
909,0.403,631,0,13440,Timeout,False
910,0.403,-8,0,13440,Timeout,False
911,0.402,1283,5,9968,Target_Reached,False
912,0.402,1324,5,9168,Target_Reached,False
913,0.402,181,0,13440,Timeout,True
914,0.401,1403,5,9968,Target_Reached,False
915,0.401,331,2,13440,Timeout,False
916,0.400,1362,5,11504,Target_Reached,False
917,0.400,1281,5,13056,Target_Reached,True
918,0.400,301,1,13440,Timeout,False
919,0.399,631,0,13440,Timeout,False
920,0.399,181,0,13440,Timeout,False
921,0.398,1283,5,10992,Target_Reached,False
922,0.398,71,0,13440,Timeout,False
923,0.398,521,2,13440,Timeout,False
924,0.397,331,2,13440,Timeout,False
925,0.397,31,0,13440,Timeout,True
926,0.396,181,0,13440,Timeout,True
927,0.396,-8,0,13440,Timeout,True
928,0.396,181,0,13440,Timeout,False
929,0.395,631,0,13440,Timeout,False
930,0.395,181,0,13440,Timeout,True
931,0.394,411,0,13440,Timeout,False
932,0.394,481,2,13440,Timeout,True
933,0.394,1323,5,11152,Target_Reached,False
934,0.393,331,0,13440,Timeout,False
935,0.393,631,4,13440,Timeout,True
936,0.392,1281,5,13408,Target_Reached,True
937,0.392,1362,5,11840,Target_Reached,False
938,0.392,1284,5,9184,Target_Reached,True
939,0.391,31,0,13440,Timeout,False
940,0.391,331,1,13440,Timeout,False
941,0.390,1283,5,10960,Target_Reached,False
942,0.390,31,0,13440,Timeout,True
943,0.390,111,0,13440,Timeout,True
944,0.389,481,0,13440,Timeout,False
945,0.389,631,4,13440,Timeout,True
946,0.388,-8,0,13440,Timeout,True
947,0.388,-8,0,13440,Timeout,False
948,0.388,31,0,13440,Timeout,True
949,0.387,331,2,13440,Timeout,True
950,0.387,-8,0,13440,Timeout,False
951,0.387,371,0,13440,Timeout,True
952,0.386,31,0,13440,Timeout,False
953,0.386,31,0,13440,Timeout,False
954,0.385,31,0,13440,Timeout,True
955,0.385,111,0,13440,Timeout,True
956,0.385,-8,0,13440,Timeout,True
957,0.384,331,2,13440,Timeout,False
958,0.384,411,0,13440,Timeout,True
959,0.383,481,0,13440,Timeout,True
960,0.383,31,0,13440,Timeout,False
961,0.383,111,0,13440,Timeout,True
962,0.382,1362,5,11472,Target_Reached,False
963,0.382,371,2,13440,Timeout,True
964,0.382,1284,5,9408,Target_Reached,True
965,0.381,221,1,13440,Timeout,False
966,0.381,671,3,13440,Timeout,False
967,0.380,671,4,13440,Timeout,True
968,0.380,1281,5,13136,Target_Reached,False
969,0.380,631,2,13440,Timeout,True
970,0.379,31,0,13440,Timeout,True
971,0.379,-8,0,13440,Timeout,False
972,0.379,331,3,13440,Timeout,True
973,0.378,521,3,13440,Timeout,False
974,0.378,1282,5,11840,Target_Reached,True
975,0.377,181,1,13440,Timeout,False
976,0.377,521,2,13440,Timeout,False
977,0.377,331,0,13440,Timeout,True
978,0.376,631,4,13440,Timeout,False
979,0.376,481,3,13440,Timeout,False
980,0.376,331,0,13440,Timeout,True
981,0.375,751,4,13440,Timeout,False
982,0.375,481,3,13440,Timeout,True
983,0.374,561,3,13440,Timeout,True
984,0.374,411,0,13440,Timeout,False
985,0.374,711,3,13440,Timeout,True
986,0.373,-8,0,13440,Timeout,False
987,0.373,1281,5,12912,Target_Reached,False
988,0.373,1281,5,13184,Target_Reached,True
989,0.372,1323,5,11120,Target_Reached,False
990,0.372,31,0,13440,Timeout,True
991,0.371,331,0,13440,Timeout,False
992,0.371,1362,5,12128,Target_Reached,False
993,0.371,1282,5,11632,Target_Reached,False
994,0.370,371,0,13440,Timeout,False
995,0.370,1282,5,11984,Target_Reached,True
996,0.370,521,2,13440,Timeout,False
997,0.369,31,0,13440,Timeout,True
998,0.369,1282,5,12288,Target_Reached,False
999,0.368,-8,0,13440,Timeout,True
1000,0.368,1322,5,11536,Target_Reached,False
