Episode,Timestamp,Reward,PolicyLoss,ValueLoss,Loss,Entropy,LR
702,16:12:25,70.02,0.000000,9.687848,9.638401,0.9889,9.79e-05
703,16:12:31,92.98,-0.000000,17.358051,17.308346,0.9941,9.79e-05
704,16:12:36,76.48,0.000000,14.140511,14.090729,0.9956,9.79e-05
705,16:12:43,113.52,0.000000,18.743128,18.693766,0.9872,9.79e-05
706,16:12:49,104.51,0.000000,25.411634,25.362104,0.9906,9.79e-05
707,16:12:55,91.81,0.000000,14.466939,14.417321,0.9924,9.79e-05
708,16:13:01,112.99,0.000000,18.210032,18.160414,0.9924,9.79e-05
709,16:13:06,84.93,-0.000000,10.628442,10.579416,0.9805,9.79e-05
710,16:13:12,86.55,-0.000000,18.110786,18.060663,1.0024,9.79e-05
711,16:14:01,103.25,0.000000,21.823633,21.773680,0.9991,9.79e-05
712,16:14:06,95.09,-0.000000,19.162165,19.112389,0.9955,9.79e-05
713,16:14:16,140.61,0.000000,29.038046,28.988766,0.9856,9.79e-05
714,16:14:22,82.41,0.000000,13.914314,13.864783,0.9906,9.79e-05
715,16:14:28,102.96,-0.000000,17.965918,17.915291,1.0125,9.79e-05
716,16:14:33,124.52,0.000000,21.018330,20.968542,0.9958,9.79e-05
717,16:14:39,93.46,0.000000,16.035910,15.986969,0.9788,9.78e-05
718,16:14:44,105.46,0.000000,14.873145,14.823780,0.9873,9.78e-05
719,16:14:49,92.91,0.000000,16.958494,16.908882,0.9923,9.78e-05
720,16:14:55,93.44,-0.000000,16.134346,16.084814,0.9906,9.78e-05
721,16:15:08,113.5,0.000000,21.930216,21.880262,0.9991,9.78e-05
722,16:15:13,105.55,0.000000,20.580088,20.531063,0.9805,9.78e-05
723,16:15:19,92.48,-0.000000,18.023365,17.974255,0.9822,9.78e-05
724,16:15:24,94.44,-0.000000,11.257301,11.207937,0.9873,9.78e-05
725,16:15:29,92.44,0.000000,18.294146,18.245203,0.9789,9.78e-05
726,16:15:35,80.41,0.000000,13.734654,13.684952,0.9940,9.78e-05
727,16:15:41,90.42,-0.000000,16.730404,16.680706,0.9940,9.78e-05
728,16:15:47,103.53,0.000000,20.780634,20.731522,0.9823,9.78e-05
729,16:15:53,82.43,-0.000000,14.775945,14.726667,0.9855,9.78e-05
730,16:15:58,94.05,0.000000,20.984718,20.935358,0.9872,9.78e-05
731,16:16:06,81.75,0.000000,19.993856,19.944914,0.9788,9.78e-05
732,16:16:12,102.06,0.000000,15.310480,15.259764,1.0143,9.78e-05
733,16:16:17,104.41,0.000000,20.958853,20.909573,0.9856,9.78e-05
734,16:16:23,102.96,0.000000,14.638286,14.588581,0.9941,9.78e-05
735,16:16:29,119.11,0.000000,22.803961,22.754848,0.9822,9.78e-05
736,16:16:34,94.99,0.000000,20.729897,20.680702,0.9839,9.78e-05
737,16:16:40,105.09,0.000000,21.773476,21.724283,0.9838,9.78e-05
738,16:16:46,105.0,-0.000000,20.561979,20.511856,1.0025,9.78e-05
739,16:16:51,101.98,0.000000,17.350269,17.300316,0.9991,9.78e-05
740,16:16:57,92.03,0.000000,15.191535,15.142421,0.9823,9.78e-05
741,16:17:05,103.49,0.000000,17.712334,17.662889,0.9889,9.78e-05
742,16:17:11,92.42,-0.000000,18.116282,18.066412,0.9974,9.78e-05
743,16:17:16,85.96,-0.000000,17.587412,17.537127,1.0057,9.78e-05
744,16:17:22,81.96,-0.000000,12.725587,12.675798,0.9958,9.78e-05
745,16:17:28,82.47,-0.000000,15.132176,15.082728,0.9890,9.78e-05
746,16:17:33,103.51,0.000000,24.015358,23.965576,0.9956,9.78e-05
747,16:17:39,82.76,0.000000,13.969988,13.920462,0.9905,9.78e-05
748,16:17:45,112.64,0.000000,17.233862,17.184580,0.9856,9.78e-05
749,16:17:50,115.56,0.000000,17.687090,17.637726,0.9873,9.78e-05
750,16:17:55,107.06,0.000000,18.972813,18.923113,0.9940,9.78e-05
751,16:18:41,90.97,0.000000,15.991548,15.942183,0.9873,9.77e-05
752,16:18:47,116.54,0.000000,22.315386,22.265768,0.9923,9.77e-05
753,16:18:52,129.59,0.000000,26.268181,26.219070,0.9822,9.77e-05
754,16:18:58,101.51,-0.000000,22.024693,21.975157,0.9907,9.77e-05
755,16:19:03,113.45,0.000000,16.944117,16.894670,0.9889,9.77e-05
756,16:19:09,82.92,-0.000000,14.362908,14.313542,0.9873,9.77e-05
757,16:19:15,91.89,0.000000,14.566203,14.516921,0.9856,9.77e-05
758,16:19:21,116.52,0.000000,22.357777,22.307989,0.9957,9.77e-05
759,16:19:27,95.99,-0.000000,21.188946,21.140085,0.9772,9.77e-05
760,16:19:33,116.54,0.000000,20.998672,20.948635,1.0008,9.77e-05
761,16:19:42,93.28,-0.000000,17.117193,17.067915,0.9856,9.77e-05
762,16:19:48,97.41,0.000000,19.966240,19.916958,0.9856,9.77e-05
763,16:19:54,90.57,0.000000,15.085019,15.036077,0.9788,9.77e-05
764,16:19:59,102.84,-0.000000,15.328087,15.278301,0.9957,9.77e-05
765,16:20:04,117.17,-0.000000,21.251034,21.202093,0.9788,9.77e-05
766,16:20:10,118.58,0.000000,22.025835,21.976217,0.9923,9.77e-05
767,16:20:16,96.44,0.000000,15.655204,15.605090,1.0023,9.77e-05
768,16:20:21,105.08,0.000000,14.352312,14.302024,1.0058,9.77e-05
769,16:20:28,97.51,0.000000,20.286772,20.237322,0.9890,9.77e-05
770,16:20:33,91.54,-0.000000,18.947577,18.897709,0.9973,9.77e-05
771,16:21:00,73.33,0.000000,9.945826,9.897141,0.9737,9.77e-05
772,16:21:06,94.94,0.000000,17.313118,17.263416,0.9940,9.77e-05
773,16:21:11,105.11,0.000000,19.027254,18.977636,0.9923,9.77e-05
774,16:21:17,91.48,0.000000,19.919058,19.869778,0.9856,9.77e-05
775,16:21:23,92.46,0.000000,22.920519,22.870565,0.9991,9.77e-05
776,16:21:29,82.87,0.000000,10.624883,10.575273,0.9922,9.77e-05
777,16:21:35,125.65,0.000000,26.839277,26.789242,1.0007,9.77e-05
778,16:21:40,137.62,0.000000,29.361763,29.311977,0.9957,9.77e-05
779,16:21:46,116.5,0.000000,25.942253,25.892555,0.9940,9.77e-05
780,16:21:52,113.56,-0.000000,22.667122,22.618179,0.9788,9.77e-05
781,16:22:00,105.51,0.000000,20.906799,20.856932,0.9973,9.77e-05
782,16:22:05,133.58,0.000000,29.999067,29.949450,0.9924,9.77e-05
783,16:22:11,82.33,0.000000,12.880899,12.830778,1.0024,9.77e-05
784,16:22:16,95.43,0.000000,24.286039,24.236423,0.9923,9.76e-05
785,16:22:22,114.99,-0.000000,18.701916,18.652891,0.9805,9.76e-05
786,16:22:27,106.02,0.000000,19.285116,19.235416,0.9940,9.76e-05
787,16:22:33,75.89,0.000000,13.082274,13.031983,1.0058,9.76e-05
788,16:22:39,92.67,-0.000000,15.649466,15.599423,1.0008,9.76e-05
789,16:22:44,114.05,0.000000,17.950676,17.901144,0.9906,9.76e-05
790,16:22:50,91.93,0.000000,14.324988,14.275706,0.9856,9.76e-05
791,16:23:23,106.57,-0.000000,17.071594,17.022568,0.9805,9.76e-05
792,16:23:29,85.39,-0.000000,16.730400,16.680782,0.9924,9.76e-05
793,16:23:35,127.67,-0.000000,24.594984,24.544947,1.0008,9.76e-05
794,16:23:41,114.44,0.000000,20.510805,20.460598,1.0041,9.76e-05
795,16:23:47,101.96,0.000000,16.204758,16.154970,0.9957,9.76e-05
796,16:23:53,105.61,0.000000,19.942472,19.892265,1.0042,9.76e-05
797,16:24:00,125.64,-0.000000,28.778736,28.729204,0.9906,9.76e-05
798,16:24:06,95.1,-0.000000,12.640906,12.590863,1.0009,9.76e-05
799,16:24:12,71.35,-0.000000,14.151814,14.102116,0.9940,9.76e-05
800,16:24:18,124.02,-0.000000,21.650909,21.601124,0.9957,9.76e-05
801,16:24:27,116.58,0.000000,18.218832,18.169132,0.9940,9.76e-05
802,16:24:33,80.86,-0.000000,16.152124,16.102930,0.9839,9.76e-05
803,16:24:39,85.0,0.000000,17.070787,17.021255,0.9906,9.76e-05
804,16:24:45,102.01,-0.000000,13.414174,13.364471,0.9940,9.76e-05
805,16:24:51,75.38,0.000000,14.026014,13.976904,0.9822,9.76e-05
806,16:24:57,104.55,-0.000000,21.891510,21.841810,0.9940,9.76e-05
807,16:25:03,95.03,0.000000,16.424011,16.375069,0.9789,9.76e-05
808,16:25:08,93.41,-0.000000,15.191292,15.141764,0.9906,9.76e-05
809,16:25:14,115.05,0.000000,17.785528,17.735996,0.9907,9.76e-05
810,16:25:20,101.98,0.000000,19.906975,19.857780,0.9839,9.76e-05
811,16:25:33,95.46,0.000000,19.450356,19.400990,0.9873,9.76e-05
812,16:25:38,84.37,0.000000,16.543777,16.493904,0.9974,9.76e-05
813,16:25:45,115.89,0.000000,19.475716,19.425676,1.0008,9.76e-05
814,16:25:50,69.27,-0.000000,7.993125,7.944690,0.9687,9.76e-05
815,16:26:07,70.01,0.000000,13.013586,12.964304,0.9856,9.76e-05
816,16:26:14,101.47,-0.000000,19.664141,19.614529,0.9922,9.76e-05
817,16:26:20,72.4,-0.000000,14.952027,14.902494,0.9907,9.75e-05
818,16:26:26,87.12,-0.000000,15.833591,15.784398,0.9839,9.75e-05
819,16:26:32,85.94,-0.000000,14.112747,14.063384,0.9873,9.75e-05
820,16:26:37,116.54,0.000000,21.323900,21.274197,0.9941,9.75e-05
821,16:26:47,106.97,-0.000000,18.701218,18.651266,0.9990,9.75e-05
822,16:26:52,71.94,-0.000000,11.407766,11.358577,0.9838,9.75e-05
823,16:26:58,81.83,-0.000000,11.478729,11.429369,0.9872,9.75e-05
824,16:27:03,104.0,-0.000000,16.110945,16.060482,1.0093,9.75e-05
825,16:27:09,92.99,0.000000,16.118750,16.069641,0.9822,9.75e-05
826,16:27:15,106.08,-0.000000,17.442215,17.392683,0.9906,9.75e-05
827,16:27:21,123.04,0.000000,22.078041,22.028511,0.9906,9.75e-05
828,16:27:27,112.72,-0.000000,23.410959,23.361681,0.9856,9.75e-05
829,16:27:32,73.9,0.000000,14.636201,14.586666,0.9907,9.75e-05
830,16:27:38,105.02,0.000000,18.782639,18.732176,1.0092,9.75e-05
831,16:27:46,94.31,0.000000,19.666920,19.617304,0.9923,9.75e-05
832,16:27:51,136.11,0.000000,26.731573,26.682377,0.9839,9.75e-05
833,16:27:57,128.08,-0.000000,21.775665,21.726303,0.9873,9.75e-05
834,16:28:03,104.9,-0.000000,18.823652,18.774374,0.9856,9.75e-05
835,16:28:09,105.57,-0.000000,18.761782,18.712082,0.9940,9.75e-05
836,16:28:15,105.02,-0.000000,25.507187,25.457401,0.9957,9.75e-05
837,16:28:20,125.59,0.000000,26.467239,26.417707,0.9906,9.75e-05
838,16:28:26,106.56,-0.000000,19.566278,19.517252,0.9805,9.75e-05
839,16:28:32,82.45,0.000000,19.855169,19.805216,0.9991,9.75e-05
840,16:28:38,104.45,-0.000000,15.731305,15.681685,0.9924,9.75e-05
841,16:29:04,82.98,0.000000,9.437692,9.387065,1.0125,9.75e-05
842,16:29:10,96.54,-0.000000,20.950127,20.901104,0.9805,9.75e-05
843,16:29:17,61.91,-0.000000,13.550815,13.501456,0.9872,9.75e-05
844,16:29:22,91.94,0.000000,17.141819,17.092035,0.9957,9.75e-05
845,16:29:28,114.34,0.000000,20.834475,20.785280,0.9839,9.75e-05
846,16:29:34,105.0,0.000000,20.157660,20.108633,0.9805,9.75e-05
847,16:29:39,73.87,0.000000,12.279684,12.230832,0.9770,9.75e-05
848,16:29:45,106.53,-0.000000,22.113861,22.063654,1.0041,9.75e-05
849,16:29:51,113.54,0.000000,19.009953,18.961264,0.9738,9.75e-05
850,16:29:56,85.39,-0.000000,16.725876,16.676258,0.9923,9.75e-05
851,16:30:08,91.49,0.000000,16.750103,16.700487,0.9923,9.74e-05
852,16:30:13,116.14,0.000000,24.151981,24.103294,0.9738,9.74e-05
853,16:30:19,125.61,-0.000000,24.181232,24.132042,0.9838,9.74e-05
854,16:30:25,86.57,0.000000,18.975143,18.925697,0.9889,9.74e-05
855,16:30:30,71.96,0.000000,13.154346,13.104981,0.9873,9.74e-05
856,16:30:36,113.92,0.000000,19.864178,19.815235,0.9788,9.74e-05
857,16:30:42,90.53,0.000000,13.053301,13.003176,1.0025,9.74e-05
858,16:30:47,73.4,0.000000,14.670085,14.621399,0.9737,9.74e-05
859,16:30:53,90.48,0.000000,13.928051,13.878434,0.9923,9.74e-05
860,16:30:59,72.22,0.000000,12.848943,12.798818,1.0025,9.74e-05
861,16:31:08,115.51,0.000000,24.366346,24.316565,0.9956,9.74e-05
862,16:31:14,102.96,0.000000,22.713697,22.664673,0.9805,9.74e-05
863,16:31:20,79.94,-0.000000,15.279137,15.229353,0.9957,9.74e-05
864,16:31:25,106.72,0.000000,19.525530,19.475998,0.9906,9.74e-05
865,16:31:31,93.97,0.000000,18.711475,18.662025,0.9890,9.74e-05
866,16:31:36,101.51,0.000000,16.858187,16.808567,0.9924,9.74e-05
867,16:31:42,105.61,-0.000000,23.937563,23.887608,0.9991,9.74e-05
868,16:31:49,124.59,0.000000,23.208900,23.159031,0.9974,9.74e-05
869,16:31:54,93.45,0.000000,18.461626,18.412178,0.9890,9.74e-05
870,16:32:00,83.96,-0.000000,15.773897,15.724369,0.9906,9.74e-05
871,16:32:09,103.01,0.000000,19.172215,19.122429,0.9957,9.74e-05
872,16:32:15,74.32,0.000000,18.244865,18.194998,0.9973,9.74e-05
873,16:32:21,93.6,-0.000000,17.201231,17.152456,0.9755,9.74e-05
874,16:32:27,114.6,-0.000000,19.394325,19.344456,0.9974,9.74e-05
875,16:32:33,73.38,-0.000000,10.779408,10.730043,0.9873,9.74e-05
876,16:32:39,107.16,0.000000,19.224619,19.175001,0.9924,9.74e-05
877,16:32:45,83.96,-0.000000,11.404517,11.355323,0.9839,9.74e-05
878,16:32:51,94.97,-0.000000,16.161371,16.111588,0.9957,9.74e-05
879,16:32:57,91.93,0.000000,15.124230,15.075291,0.9788,9.74e-05
880,16:33:03,72.88,-0.000000,12.540104,12.491164,0.9788,9.74e-05
881,16:33:26,71.97,0.000000,14.548084,14.498045,1.0008,9.74e-05
882,16:33:32,93.42,-0.000000,19.123426,19.073305,1.0024,9.74e-05
883,16:33:37,95.56,-0.000000,19.037050,18.986931,1.0024,9.74e-05
884,16:33:43,91.46,-0.000000,18.228178,18.178558,0.9924,9.73e-05
885,16:33:49,118.19,-0.000000,28.417128,28.367516,0.9922,9.73e-05
886,16:33:55,72.33,-0.000000,10.273516,10.223646,0.9974,9.73e-05
887,16:34:01,101.13,0.000000,23.038462,22.988251,1.0042,9.73e-05
888,16:34:06,115.5,-0.000000,22.462727,22.413111,0.9923,9.73e-05
889,16:34:12,102.98,0.000000,20.671150,20.621450,0.9940,9.73e-05
890,16:34:17,117.13,0.000000,26.096626,26.047346,0.9856,9.73e-05
891,16:34:26,81.74,0.000000,12.858974,12.809356,0.9924,9.73e-05
892,16:34:32,103.47,0.000000,17.915964,17.867189,0.9755,9.73e-05
893,16:34:38,83.96,0.000000,17.778275,17.728233,1.0008,9.73e-05
894,16:34:44,127.15,0.000000,28.654310,28.604605,0.9941,9.73e-05
895,16:34:50,81.67,0.000000,9.870249,9.821221,0.9806,9.73e-05
896,16:34:55,72.33,0.000000,12.587458,12.538010,0.9890,9.73e-05
897,16:35:01,115.01,-0.000000,23.192303,23.142687,0.9923,9.73e-05
898,16:35:06,116.63,0.000000,17.602671,17.552971,0.9940,9.73e-05
899,16:35:12,124.1,0.000000,23.014492,22.964537,0.9991,9.73e-05
900,16:35:18,104.59,0.000000,20.980827,20.930954,0.9975,9.73e-05
901,16:35:38,94.98,0.000000,18.707142,18.657106,1.0007,9.73e-05
902,16:35:44,114.03,0.000000,21.274021,21.223726,1.0059,9.73e-05
903,16:35:50,125.08,-0.000000,28.532669,28.482883,0.9957,9.73e-05
904,16:35:55,106.65,0.000000,19.846647,19.796524,1.0025,9.73e-05
905,16:36:01,112.38,0.000000,18.171995,18.122885,0.9822,9.73e-05
906,16:36:06,123.11,-0.000000,22.760450,22.710917,0.9907,9.73e-05
907,16:36:12,92.46,-0.000000,15.007474,14.958280,0.9839,9.73e-05
908,16:36:17,78.98,-0.000000,17.468512,17.418892,0.9924,9.73e-05
909,16:36:23,63.47,-0.000000,11.951356,11.902667,0.9738,9.73e-05
910,16:36:28,114.54,-0.000000,22.724884,22.675354,0.9906,9.73e-05
911,16:36:36,72.93,0.000000,14.006811,13.957194,0.9923,9.73e-05
912,16:36:41,94.03,0.000000,16.760612,16.711248,0.9873,9.73e-05
913,16:36:47,51.84,0.000000,10.699611,10.650417,0.9839,9.73e-05
914,16:36:52,105.52,0.000000,20.968246,20.918377,0.9974,9.73e-05
915,16:36:58,85.88,-0.000000,17.110403,17.059940,1.0093,9.73e-05
916,16:37:03,114.55,0.000000,23.774065,23.724195,0.9974,9.73e-05
917,16:37:09,106.0,0.000000,15.176544,15.126842,0.9940,9.72e-05
918,16:37:14,82.37,-0.000000,9.914755,9.865055,0.9940,9.72e-05
919,16:37:20,84.51,-0.000000,17.229700,17.179831,0.9974,9.72e-05
920,16:37:25,81.86,-0.000000,18.489927,18.440563,0.9873,9.72e-05
921,16:37:32,64.98,-0.000000,12.414608,12.364484,1.0025,9.72e-05
922,16:37:38,91.32,0.000000,16.527983,16.477942,1.0008,9.72e-05
923,16:37:44,108.63,-0.000000,21.919697,21.870419,0.9856,9.72e-05
924,16:37:50,74.42,0.000000,16.282530,16.233334,0.9839,9.72e-05
925,16:37:56,118.1,0.000000,18.702122,18.652420,0.9940,9.72e-05
926,16:38:02,126.04,-0.000000,22.647194,22.597239,0.9991,9.72e-05
927,16:38:08,106.94,0.000000,21.494400,21.445204,0.9839,9.72e-05
928,16:38:13,71.81,0.000000,11.042420,10.993224,0.9839,9.72e-05
929,16:38:20,99.07,0.000000,17.950678,17.900812,0.9973,9.72e-05
930,16:38:25,92.97,-0.000000,14.547102,14.497740,0.9872,9.72e-05
931,16:38:50,81.37,0.000000,10.236897,10.187705,0.9838,9.72e-05
932,16:38:56,61.88,-0.000000,10.282082,10.232558,0.9905,9.72e-05
933,16:39:01,80.38,0.000000,9.088264,9.038814,0.9890,9.72e-05
934,16:39:07,124.33,0.000000,25.786854,25.737745,0.9822,9.72e-05
935,16:39:13,118.1,0.000000,24.419537,24.370255,0.9857,9.72e-05
936,16:39:19,124.51,0.000000,22.174902,22.125959,0.9789,9.72e-05
937,16:39:24,92.51,0.000000,17.103752,17.054642,0.9822,9.72e-05
938,16:39:31,82.35,-0.000000,12.637049,12.587260,0.9958,9.72e-05
939,16:39:36,79.94,0.000000,16.763493,16.713619,0.9975,9.72e-05
940,16:39:42,49.77,-0.000000,7.485350,7.435820,0.9906,9.72e-05
941,16:39:51,95.0,0.000000,17.028147,16.978449,0.9940,9.72e-05
942,16:39:57,105.55,0.000000,19.144764,19.095312,0.9890,9.72e-05
943,16:40:03,117.05,0.000000,29.273359,29.224333,0.9805,9.72e-05
944,16:40:08,106.06,0.000000,15.396598,15.347571,0.9805,9.72e-05
945,16:40:14,86.55,0.000000,12.910595,12.861063,0.9906,9.72e-05
946,16:40:20,83.5,0.000000,12.680367,12.631000,0.9874,9.72e-05
947,16:40:26,83.47,-0.000000,14.844140,14.794354,0.9957,9.72e-05
948,16:40:32,84.47,-0.000000,12.305080,12.255462,0.9924,9.72e-05
949,16:40:38,94.05,0.000000,20.664452,20.614666,0.9957,9.72e-05
950,16:40:44,71.44,0.000000,16.736229,16.686357,0.9974,9.72e-05
951,16:40:53,120.12,0.000000,24.616253,24.566381,0.9974,9.71e-05
952,16:41:06,113.45,-0.000000,25.730742,25.680870,0.9974,9.71e-05
953,16:41:12,113.07,0.000000,22.683834,22.633623,1.0042,9.71e-05
954,16:41:19,113.06,-0.000000,21.586185,21.536819,0.9873,9.71e-05
955,16:41:25,83.0,0.000000,13.355689,13.306580,0.9822,9.71e-05
956,16:41:30,127.12,0.000000,28.872532,28.822830,0.9940,9.71e-05
957,16:41:36,118.66,-0.000000,25.572157,25.522623,0.9907,9.71e-05
958,16:41:42,94.91,0.000000,19.347132,19.296843,1.0058,9.71e-05
959,16:41:48,93.03,-0.000000,15.472570,15.422956,0.9923,9.71e-05
960,16:41:53,104.86,0.000000,20.859982,20.810791,0.9838,9.71e-05
961,16:42:32,113.91,-0.000000,17.281321,17.231619,0.9940,9.71e-05
962,16:42:37,73.93,-0.000000,15.076164,15.026464,0.9940,9.71e-05
963,16:42:43,126.3,0.000000,21.230511,21.181398,0.9823,9.71e-05
964,16:42:48,96.95,-0.000000,18.521822,18.472460,0.9873,9.71e-05
965,16:42:54,90.18,0.000000,10.290005,10.240387,0.9924,9.71e-05
966,16:42:59,94.91,0.000000,12.069265,12.019226,1.0008,9.71e-05
967,16:43:05,72.95,-0.000000,10.468227,10.418860,0.9873,9.71e-05
968,16:43:10,125.69,0.000000,22.548000,22.498808,0.9838,9.71e-05
969,16:43:15,118.19,-0.000000,19.620010,19.570898,0.9822,9.71e-05
970,16:43:21,95.5,-0.000000,19.173964,19.124178,0.9957,9.71e-05
971,16:43:29,96.56,0.000000,14.334321,14.285127,0.9839,9.71e-05
972,16:43:34,113.97,0.000000,22.489588,22.440733,0.9771,9.71e-05
973,16:43:40,84.94,-0.000000,16.780561,16.731197,0.9873,9.71e-05
974,16:43:45,104.02,-0.000000,20.650095,20.600561,0.9907,9.71e-05
975,16:43:51,96.46,-0.000000,18.080353,18.031158,0.9839,9.71e-05
976,16:43:56,91.22,0.000000,12.983264,12.933647,0.9923,9.71e-05
977,16:44:02,94.5,-0.000000,18.993025,18.943914,0.9822,9.71e-05
978,16:44:08,116.6,0.000000,21.738686,21.689068,0.9924,9.71e-05
979,16:44:40,142.24,0.000000,28.535843,28.486059,0.9957,9.71e-05
980,16:44:46,92.97,0.000000,17.447445,17.397068,1.0075,9.71e-05
981,16:45:13,83.95,-0.000000,11.631830,11.582044,0.9957,9.71e-05
982,16:45:19,114.62,-0.000000,22.762295,22.713182,0.9822,9.71e-05
983,16:45:24,71.92,0.000000,9.038165,8.988887,0.9856,9.71e-05
984,16:45:29,115.54,0.000000,19.106726,19.057362,0.9873,9.70e-05
985,16:45:35,71.39,-0.000000,11.245324,11.195961,0.9873,9.70e-05
986,16:45:41,93.48,0.000000,12.787777,12.738076,0.9940,9.70e-05
987,16:45:47,118.17,0.000000,19.238827,19.188536,1.0058,9.70e-05
988,16:45:52,111.03,-0.000000,20.458769,20.409744,0.9805,9.70e-05
989,16:45:58,104.41,-0.000000,19.905191,19.855494,0.9940,9.70e-05
990,16:46:03,106.96,0.000000,18.730461,18.681265,0.9839,9.70e-05
991,16:46:11,101.49,-0.000000,15.384871,15.335504,0.9874,9.70e-05
992,16:46:17,129.67,-0.000000,29.964191,29.914322,0.9974,9.70e-05
993,16:46:23,85.34,0.000000,13.293411,13.243713,0.9939,9.70e-05
994,16:46:28,84.9,-0.000000,16.672480,16.622446,1.0007,9.70e-05
995,16:46:34,73.44,0.000000,12.084630,12.035013,0.9923,9.70e-05
996,16:46:40,116.04,0.000000,22.492933,22.443819,0.9823,9.70e-05
997,16:46:46,80.19,0.000000,8.410417,8.360803,0.9923,9.70e-05
998,16:46:52,71.36,0.000000,11.574570,11.525714,0.9771,9.70e-05
999,16:46:57,114.66,-0.000000,21.630566,21.580780,0.9957,9.70e-05
1000,16:47:02,103.06,0.000000,21.629404,21.578945,1.0092,9.70e-05
1001,16:47:22,84.04,-0.000000,15.511883,15.462013,0.9974,9.70e-05
1002,16:47:27,91.34,-0.000000,17.279749,17.229538,1.0042,9.70e-05
1003,16:47:33,71.42,0.000000,14.372849,14.323318,0.9906,9.70e-05
1004,16:47:38,96.07,0.000000,18.055193,18.006166,0.9805,9.70e-05
1005,16:47:44,101.91,0.000000,17.275396,17.225445,0.9990,9.70e-05
1006,16:47:49,62.38,-0.000000,9.629683,9.579983,0.9940,9.70e-05
1007,16:47:55,103.04,0.000000,26.716513,26.666817,0.9939,9.70e-05
1008,16:48:01,90.98,0.000000,14.130684,14.081572,0.9822,9.70e-05
1009,16:48:06,104.84,-0.000000,19.166414,19.117222,0.9838,9.70e-05
1010,16:48:12,102.06,0.000000,17.409931,17.360653,0.9856,9.70e-05
1011,16:48:20,82.25,-0.000000,13.753160,13.704810,0.9670,9.70e-05
1012,16:48:26,115.99,0.000000,24.438112,24.389004,0.9822,9.70e-05
1013,16:48:31,84.06,-0.000000,18.214987,18.165874,0.9822,9.70e-05
1014,16:48:37,124.02,0.000000,20.700430,20.650980,0.9890,9.70e-05
1015,16:48:43,71.44,-0.000000,10.484492,10.435300,0.9838,9.70e-05
1016,16:48:49,103.0,-0.000000,17.035343,16.985727,0.9923,9.70e-05
1017,16:48:55,95.5,0.000000,17.205502,17.155968,0.9907,9.69e-05
1018,16:49:00,94.56,0.000000,21.778961,21.729004,0.9991,9.69e-05
1019,16:49:06,103.48,-0.000000,21.270115,21.220924,0.9838,9.69e-05
1020,16:49:11,103.76,0.000000,12.688025,12.638663,0.9872,9.69e-05
1021,16:49:42,115.56,0.000000,23.379982,23.330027,0.9991,9.69e-05
1022,16:49:48,128.16,-0.000000,26.402397,26.353117,0.9856,9.69e-05
1023,16:49:54,74.93,-0.000000,16.675385,16.626200,0.9837,9.69e-05
1024,16:50:00,125.62,0.000000,27.166044,27.116173,0.9974,9.69e-05
1025,16:50:06,84.43,0.000000,13.688984,13.638690,1.0059,9.69e-05
1026,16:50:11,93.4,0.000000,16.638981,16.589705,0.9855,9.69e-05
1027,16:50:16,104.49,-0.000000,21.330610,21.280912,0.9940,9.69e-05
1028,16:50:21,93.89,0.000000,18.462330,18.412540,0.9958,9.69e-05
1029,16:50:27,108.92,0.000000,15.572024,15.522407,0.9923,9.69e-05
1030,16:50:32,107.08,0.000000,18.769936,18.720490,0.9889,9.69e-05
1031,16:50:41,93.91,0.000000,15.811513,15.762235,0.9856,9.69e-05
1032,16:50:46,81.78,-0.000000,13.303146,13.253947,0.9840,9.69e-05
1033,16:50:51,91.91,0.000000,13.865864,13.816247,0.9923,9.69e-05
1034,16:50:57,82.94,0.000000,17.545483,17.496458,0.9805,9.69e-05
1035,16:51:02,113.58,0.000000,18.699228,18.649612,0.9923,9.69e-05
1036,16:51:08,82.28,-0.000000,12.713714,12.663843,0.9974,9.69e-05
1037,16:51:14,96.48,0.000000,21.405046,21.355515,0.9906,9.69e-05
1038,16:51:19,92.36,-0.000000,12.450934,12.401407,0.9905,9.69e-05
1039,16:51:24,93.93,0.000000,18.055714,18.006855,0.9772,9.69e-05
1040,16:51:30,93.95,0.000000,16.582834,16.532879,0.9991,9.69e-05
1041,16:51:40,102.55,0.000000,15.752674,15.702973,0.9940,9.69e-05
1042,16:51:45,101.32,0.000000,13.532012,13.482649,0.9873,9.69e-05
1043,16:51:51,127.53,0.000000,28.549103,28.499233,0.9974,9.69e-05
1044,16:51:56,113.13,0.000000,25.121746,25.071711,1.0007,9.69e-05
1045,16:52:02,83.39,-0.000000,14.235041,14.185430,0.9922,9.69e-05
1046,16:52:08,105.51,-0.000000,20.978163,20.928205,0.9992,9.69e-05
1047,16:52:13,115.9,0.000000,22.034588,21.984381,1.0041,9.69e-05
1048,16:52:19,101.33,0.000000,21.163824,21.114126,0.9940,9.69e-05
1049,16:52:25,107.58,-0.000000,15.804475,15.754349,1.0025,9.69e-05
1050,16:52:30,105.43,-0.000000,19.425034,19.374823,1.0042,9.69e-05
1051,16:52:39,103.79,0.000000,15.285894,15.236027,0.9974,9.68e-05
1052,16:52:45,105.0,-0.000000,15.347104,15.297319,0.9957,9.68e-05
1053,16:52:50,90.79,0.000000,12.440571,12.390362,1.0042,9.68e-05
1054,16:52:56,80.35,0.000000,14.802580,14.753214,0.9873,9.68e-05
