,0,1,2,3,4,5,6
"(2, 1, 0, 0, 0, 0, 9)",-0.0019970019995,-0.0024682293004999996,-0.00199696154,-0.0024905184840050003,-0.0024770319795050003,-0.0024683584550000003,-0.0024949245235549996
"(2, 1, 0, 0, 0, 0, 8)",-0.0029835458981199506,-0.0024904784291,-0.002481626255,-0.0019970019995,-0.0024904784291000003,-0.0019969615400000002,-0.00247258588505
"(2, 1, 0, 0, 0, 0, 7)",-0.001992510995,-0.0024904379696,-0.00247258588505,-0.0019970019995,-0.0019970019995,-0.0019970019995,-0.003889315256148995
"(2, 1, 0, 0, 0, 0, 6)",-0.0019970019995,-0.0019970019995,-0.0034584376929529554,-0.001992510995,-0.002001448093955,-0.0029746981701545003,-0.0024904784291000003
"(2, 1, 0, 0, 0, 0, 3)",-0.013685981662267598,-0.012705866528103441,-0.013277347883272608,-0.011853170815533397,-0.011857589203019313,-0.012316087158129062,-0.012303652733706512
"(2, 1, 0, 0, 0, 0, 2)",-0.0019970019995,-0.0029700149326754,-0.0024905184840050003,-0.001992510995,-0.0024816663500000003,-0.0019970019995,-0.003471643038093751
"(2, 1, 0, 0, 0, 0, 1)",-0.003471683092998751,-0.013954542797738088,-0.003972649376536317,-0.00299246961388154,-0.003946474753922943,-0.0029925099925029995,-0.0034850399375554748
"(2, 1, 0, 0, 0, 0, 0)",-0.6007367565278435,-0.5991446896961425,-0.5906144560923332,-0.5947554959058602,-0.597852848023156,-0.6082726932464217,-0.5999896990441689
"(2, 0, 0, 0, 0, 0, 0)",-0.020895000000000004,-0.0105,-0.0005,-0.020895000000000004,-0.0105,-0.0105,-0.0105
"(2, 0, 0, 0, 0, 0, 1)",-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,-0.0005
"(2, 0, 0, 0, 0, 0, 2)",0.0,0.0,0.0,-0.0005,0.0,-0.0005,0.0
"(2, 0, 0, 0, 0, 0, 3)",-0.0005,0.0,-0.0005,-0.0005,-0.001252652406285201,-0.0005,-0.0005
"(2, 0, 0, 0, 0, 0, 4)",-0.001992510995,-0.001983515495,-0.00198356495,-0.001494005,-0.001494005,-0.0009995,-0.002481501596
"(1, 0, 0, 0, 0, 0, -26)",-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.00148505
"(1, 0, 0, 0, 0, 0, -25)",0.0,0.0,0.0,0.0,0.0,-0.0005,0.0
"(0, 0, 0, 0, 0, 0, -25)",0.0,0.0,-0.0005,0.0,-0.0005,-0.000995,0.0
"(0, 0, 0, 0, 0, 0, 10)",0.0,0.0,0.0,0.0,0.0021382905322921432,0.0,0.0
