Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
56,掠奪者任務,0.759,0.8084,6344,5,0
57,掠奪者任務,0.755,0.8198,5832,5,0
58,掠奪者任務,0.751,0.8243,5632,5,0
59,掠奪者任務,0.748,0.8170,5960,5,0
60,掠奪者任務,0.744,0.8309,5336,5,0
61,掠奪者任務,0.740,0.8297,5388,5,0
62,掠奪者任務,0.737,0.8152,6040,5,0
63,掠奪者任務,0.733,0.8340,5196,5,0
64,掠奪者任務,0.729,0.8305,5352,5,0
65,掠奪者任務,0.726,0.8331,5236,5,0
66,掠奪者任務,0.722,0.8068,6416,5,0
67,掠奪者任務,0.718,0.8225,5712,5,0
68,掠奪者任務,0.715,0.8252,5592,5,0
69,掠奪者任務,0.711,0.8292,5412,5,0
70,掠奪者任務,0.708,0.8185,5892,5,0
71,掠奪者任務,0.704,0.8164,5984,5,0
72,掠奪者任務,0.701,0.8288,5428,5,0
73,掠奪者任務,0.697,0.8282,5456,5,0
74,掠奪者任務,0.694,0.8189,5872,5,0
75,掠奪者任務,0.690,0.8238,5652,5,0
76,掠奪者任務,0.687,0.8211,5328,5,0
77,掠奪者任務,0.683,0.8315,5308,5,0
78,掠奪者任務,0.680,0.8277,5480,5,0
79,掠奪者任務,0.676,0.8305,5352,5,0
80,掠奪者任務,0.673,0.8251,5596,5,0
81,掠奪者任務,0.670,0.8307,5344,5,0
82,掠奪者任務,0.666,0.8196,5844,5,0
83,掠奪者任務,0.663,0.8179,5920,5,0
84,掠奪者任務,0.660,0.8186,5888,5,0
85,掠奪者任務,0.656,0.8197,5836,5,0
86,掠奪者任務,0.653,0.8226,5708,5,0
87,掠奪者任務,0.650,0.8281,5460,5,0
88,掠奪者任務,0.647,0.8179,5916,5,0
89,掠奪者任務,0.643,0.8277,5480,5,0
90,掠奪者任務,0.640,0.8083,6348,5,0
91,掠奪者任務,0.637,0.8342,5188,5,0
92,掠奪者任務,0.634,0.8240,5644,5,0
93,掠奪者任務,0.631,0.8099,6276,5,0
94,掠奪者任務,0.627,0.8238,5652,5,0
95,掠奪者任務,0.624,0.8260,5556,5,0
96,掠奪者任務,0.621,0.8329,5244,5,0
97,掠奪者任務,0.618,0.8197,5836,5,0
98,掠奪者任務,0.615,0.8285,5444,5,0
99,掠奪者任務,0.612,0.8256,5572,5,0
100,掠奪者任務,0.609,0.8284,5448,5,0
101,掠奪者任務,0.606,0.8224,5716,5,0
102,掠奪者任務,0.603,0.8362,5096,5,0
103,掠奪者任務,0.600,0.8351,5148,5,0
104,掠奪者任務,0.597,0.8017,6644,5,0
105,掠奪者任務,0.594,0.8341,5192,5,0
106,掠奪者任務,0.591,0.8201,5820,5,0
107,掠奪者任務,0.588,-0.7000,13440,0,0
108,掠奪者任務,0.585,0.8264,5536,5,0
109,掠奪者任務,0.582,-0.5200,5081,2,0
