Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
199,掠奪者任務,0.137,-452,13472,0,12
200,掠奪者任務,0.135,-805,13504,0,14
201,掠奪者任務,0.134,2618,13440,4,8
202,掠奪者任務,0.133,-931,13456,0,16
203,掠奪者任務,0.131,2501,13440,4,7
204,掠奪者任務,0.130,9145,7088,5,3
205,掠奪者任務,0.129,10085,5152,5,1
206,掠奪者任務,0.127,-656,13536,0,11
207,掠奪者任務,0.126,8256,8832,5,6
208,掠奪者任務,0.125,9701,6016,5,2
209,掠奪者任務,0.124,9760,5920,5,2
210,掠奪者任務,0.122,9139,7408,5,8
211,掠奪者任務,0.121,8871,7664,5,3
212,掠奪者任務,0.120,-838,13504,0,15
213,掠奪者任務,0.119,1453,13520,2,10
214,掠奪者任務,0.118,-592,13504,0,16
215,掠奪者任務,0.116,9183,7104,5,8
216,掠奪者任務,0.115,7193,11104,5,4
217,掠奪者任務,0.114,-657,13520,0,10
218,掠奪者任務,0.113,9737,5888,5,4
219,掠奪者任務,0.112,1056,13456,2,11
220,掠奪者任務,0.111,-745,13520,0,13
221,掠奪者任務,0.110,-585,13536,0,10
222,掠奪者任務,0.108,-699,13472,0,11
223,掠奪者任務,0.107,-1004,13520,0,17
224,掠奪者任務,0.106,9513,6432,5,4
225,掠奪者任務,0.105,-977,13488,0,18
226,掠奪者任務,0.104,2494,13488,4,13
227,掠奪者任務,0.103,-496,13440,0,13
228,掠奪者任務,0.102,-759,13488,0,13
229,掠奪者任務,0.101,-725,13472,0,12
230,掠奪者任務,0.100,-692,13520,0,12
231,掠奪者任務,0.099,-808,13536,0,13
232,掠奪者任務,0.098,9515,6368,5,1
233,掠奪者任務,0.097,9437,6576,5,1
234,掠奪者任務,0.096,10247,4944,5,0
235,掠奪者任務,0.095,-662,13488,0,17
236,掠奪者任務,0.094,2597,13504,4,4
237,掠奪者任務,0.093,-356,13520,0,11
238,掠奪者任務,0.092,1315,13504,2,7
239,掠奪者任務,0.091,8872,7488,5,2
240,掠奪者任務,0.091,-651,13472,0,11
241,掠奪者任務,0.090,-379,13456,0,6
242,掠奪者任務,0.089,-686,13472,0,18
243,掠奪者任務,0.088,2357,13440,3,7
244,掠奪者任務,0.087,-588,13440,0,9
245,掠奪者任務,0.086,-341,13440,0,6
246,掠奪者任務,0.085,-620,13536,0,9
247,掠奪者任務,0.084,-306,13488,0,10
248,掠奪者任務,0.084,9343,6960,6,6
249,掠奪者任務,0.083,8921,7696,5,7
250,掠奪者任務,0.082,-478,13488,0,13
251,掠奪者任務,0.081,-613,13456,0,9
252,掠奪者任務,0.080,8837,7680,5,5
253,掠奪者任務,0.079,485,13472,1,11
254,掠奪者任務,0.079,-407,13440,0,11
255,掠奪者任務,0.078,-447,13456,0,9
256,掠奪者任務,0.077,6990,11552,5,12
257,掠奪者任務,0.076,2075,13536,4,17
258,掠奪者任務,0.076,1535,13488,2,9
259,掠奪者任務,0.075,-377,13520,0,12
260,掠奪者任務,0.074,6664,11936,6,6
261,掠奪者任務,0.073,8809,7760,5,5
262,掠奪者任務,0.073,9309,6784,5,3
263,掠奪者任務,0.072,-976,13520,0,18
264,掠奪者任務,0.071,1035,13504,2,5
265,掠奪者任務,0.070,-616,13440,0,10
266,掠奪者任務,0.070,418,13456,1,10
267,掠奪者任務,0.069,-512,13504,0,15
268,掠奪者任務,0.068,9473,6416,5,3
269,掠奪者任務,0.068,-714,13456,0,13
270,掠奪者任務,0.067,1378,13536,2,7
271,掠奪者任務,0.066,-774,13440,0,14
272,掠奪者任務,0.066,409,13536,1,8
273,掠奪者任務,0.065,-806,13488,0,14
274,掠奪者任務,0.064,-487,13504,0,12
275,掠奪者任務,0.064,-841,13456,0,13
276,掠奪者任務,0.063,-421,13536,0,10
277,掠奪者任務,0.062,446,13440,1,11
278,掠奪者任務,0.062,-284,13472,0,9
279,掠奪者任務,0.061,1286,13536,2,10
280,掠奪者任務,0.061,6994,12896,6,9
281,掠奪者任務,0.060,8947,7456,5,3
282,掠奪者任務,0.059,1099,13440,2,0
283,掠奪者任務,0.059,-462,13536,0,12
284,掠奪者任務,0.058,9727,5936,5,0
285,掠奪者任務,0.058,-299,13440,0,7
286,掠奪者任務,0.057,-611,13536,0,10
287,掠奪者任務,0.056,9217,6960,5,5
288,掠奪者任務,0.056,-698,13440,0,12
289,掠奪者任務,0.055,8314,9120,5,0
290,掠奪者任務,0.055,9982,5472,5,2
291,掠奪者任務,0.054,-814,13504,0,14
292,掠奪者任務,0.054,-780,13520,0,12
293,掠奪者任務,0.053,10005,5472,5,1
294,掠奪者任務,0.053,2256,13472,3,8
295,掠奪者任務,0.052,-921,1057,0,0
