12256.0,6390,1000,22,0,0,2,95
12272.0,6395,1000,22,0,0,45,95
12288.0,6410,1004,22,0,0,1,95
12304.0,6410,1004,22,0,0,34,95
12320.0,6410,1004,22,0,0,45,95
12336.0,6410,1004,22,0,0,34,95
12352.0,6410,1004,21,0,0,45,95
12368.0,6410,1004,21,0,0,41,95
12384.0,6410,1004,20,0,0,34,95
12400.0,6410,1004,20,0,0,34,95
12416.0,6410,1004,19,0,0,45,95
12432.0,6410,1004,19,0,0,34,95
12448.0,6410,1004,18,0,0,45,95
12464.0,6410,1004,18,0,0,34,95
12480.0,6410,1004,18,0,0,45,95
12496.0,6410,1004,18,0,0,41,95
12512.0,6410,1004,18,0,0,41,95
12528.0,6410,1004,18,0,0,45,95
12544.0,6410,1004,17,0,0,41,95
12560.0,6410,1004,17,0,0,41,95
12576.0,6410,1004,17,0,0,45,95
12592.0,6410,1004,17,0,0,41,95
12608.0,6410,1004,16,0,0,34,95
12624.0,6410,1004,16,0,0,45,95
12640.0,6410,1004,16,0,0,41,95
12656.0,6410,1004,16,0,0,34,95
12672.0,6410,1004,16,0,0,45,95
12688.0,6410,1004,16,0,0,11,95
12704.0,6410,1004,16,0,0,11,95
12720.0,6410,1004,15,0,0,45,95
12736.0,6410,1004,15,0,0,11,95
12752.0,6410,1004,15,0,0,11,95
12768.0,6410,1004,15,0,0,11,95
12784.0,6410,1004,15,0,0,11,95
12800.0,6410,1004,15,0,0,45,18
12816.0,6410,1004,15,0,0,11,95
12832.0,6410,1004,15,0,0,11,95
