Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
56,掠奪者任務,0.575,7730,7888,5,11
57,掠奪者任務,0.570,8708,4752,5,1
58,掠奪者任務,0.564,7451,8016,5,16
59,掠奪者任務,0.558,8725,5744,6,4
60,掠奪者任務,0.553,7594,7424,5,13
61,掠奪者任務,0.547,9711,5200,5,2
62,掠奪者任務,0.542,595,13536,1,12
63,掠奪者任務,0.536,9700,5024,5,1
64,掠奪者任務,0.531,7665,9568,5,12
65,掠奪者任務,0.526,-614,13520,0,15
66,掠奪者任務,0.520,9711,4928,5,2
67,掠奪者任務,0.515,2550,13536,4,13
68,掠奪者任務,0.510,7730,8128,5,6
69,掠奪者任務,0.505,7739,9328,5,5
70,掠奪者任務,0.500,9720,6272,5,4
71,掠奪者任務,0.495,467,13472,1,14
72,掠奪者任務,0.490,9699,5088,5,0
73,掠奪者任務,0.485,-504,13456,0,14
74,掠奪者任務,0.480,7764,8416,5,10
75,掠奪者任務,0.475,7743,7712,5,6
76,掠奪者任務,0.471,9751,6656,5,7
77,掠奪者任務,0.466,9764,6640,5,8
78,掠奪者任務,0.461,9761,5360,5,6
79,掠奪者任務,0.457,2607,13456,3,12
80,掠奪者任務,0.452,7759,7824,5,9
81,掠奪者任務,0.448,9717,6000,5,2
82,掠奪者任務,0.443,9704,5184,5,1
83,掠奪者任務,0.439,9710,5408,5,2
84,掠奪者任務,0.434,-582,13440,0,10
85,掠奪者任務,0.430,-799,13456,0,14
86,掠奪者任務,0.426,8744,7600,5,6
87,掠奪者任務,0.421,9701,4832,5,1
88,掠奪者任務,0.417,8714,7632,5,4
89,掠奪者任務,0.413,8718,6976,5,5
90,掠奪者任務,0.409,10717,4368,5,1
91,掠奪者任務,0.405,2679,13520,3,6
92,掠奪者任務,0.401,7742,6736,5,6
93,掠奪者任務,0.397,3684,13472,3,10
94,掠奪者任務,0.393,8706,5408,5,3
95,掠奪者任務,0.389,7734,6736,5,4
96,掠奪者任務,0.385,7524,9056,5,15
97,掠奪者任務,0.381,7744,8192,5,7
98,掠奪者任務,0.377,8746,7344,6,7
99,掠奪者任務,0.373,2670,13440,4,8
100,掠奪者任務,0.370,9744,5744,5,5
101,掠奪者任務,0.366,9699,5984,5,1
102,掠奪者任務,0.362,-1105,13440,0,19
103,掠奪者任務,0.359,9714,4368,5,1
104,掠奪者任務,0.355,7733,7168,5,5
105,掠奪者任務,0.352,9711,5440,5,2
106,掠奪者任務,0.348,9731,4832,5,3
107,掠奪者任務,0.345,2706,13488,3,8
108,掠奪者任務,0.341,-514,13536,0,12
109,掠奪者任務,0.338,416,13504,1,15
110,掠奪者任務,0.334,9724,5344,5,2
111,掠奪者任務,0.331,-724,13440,0,11
112,掠奪者任務,0.328,2703,13504,4,10
113,掠奪者任務,0.324,2736,13440,4,10
114,掠奪者任務,0.321,7749,6976,5,6
115,掠奪者任務,0.318,8765,6960,5,8
116,掠奪者任務,0.315,9704,4704,5,0
117,掠奪者任務,0.312,-952,13440,0,19
118,掠奪者任務,0.309,7729,6992,5,4
119,掠奪者任務,0.305,-1009,13456,0,17
120,掠奪者任務,0.302,2641,13520,4,11
121,掠奪者任務,0.299,9716,4912,5,2
122,掠奪者任務,0.296,-687,13440,0,12
123,掠奪者任務,0.293,2474,13536,4,14
124,掠奪者任務,0.290,-897,13488,0,16
125,掠奪者任務,0.288,9748,6560,5,7
126,掠奪者任務,0.285,9696,5248,5,1
127,掠奪者任務,0.282,470,13440,1,12
128,掠奪者任務,0.279,9701,5440,5,1
129,掠奪者任務,0.276,9722,5136,5,3
130,掠奪者任務,0.273,7696,8784,5,4
131,掠奪者任務,0.271,9696,5984,5,0
132,掠奪者任務,0.268,7663,8048,5,12
133,掠奪者任務,0.265,7724,7168,5,4
134,掠奪者任務,0.263,9721,5200,5,2
