Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
84,掠奪者任務,0.660,9723,5824,5,4
85,掠奪者任務,0.656,-689,13456,0,12
86,掠奪者任務,0.653,7758,8048,5,10
87,掠奪者任務,0.650,-790,13488,0,14
88,掠奪者任務,0.647,7737,8544,5,6
89,掠奪者任務,0.643,9721,6672,5,3
90,掠奪者任務,0.640,7771,7360,6,10
91,掠奪者任務,0.637,8735,7872,5,6
92,掠奪者任務,0.634,2699,13488,3,9
93,掠奪者任務,0.631,9724,5824,5,4
94,掠奪者任務,0.627,2694,13472,3,7
95,掠奪者任務,0.624,2657,13440,3,11
96,掠奪者任務,0.621,7728,7680,5,11
97,掠奪者任務,0.618,8701,5824,6,3
98,掠奪者任務,0.615,3701,13440,4,7
99,掠奪者任務,0.612,9694,5520,5,0
100,掠奪者任務,0.609,-903,13536,0,22
101,掠奪者任務,0.606,-788,13520,0,14
102,掠奪者任務,0.603,-465,13456,0,13
103,掠奪者任務,0.600,7732,6736,5,5
104,掠奪者任務,0.597,-637,13456,0,11
105,掠奪者任務,0.594,2334,13440,3,15
106,掠奪者任務,0.591,-580,13488,0,14
107,掠奪者任務,0.588,7771,7600,5,9
108,掠奪者任務,0.585,8722,7536,5,4
109,掠奪者任務,0.582,2609,13440,3,12
110,掠奪者任務,0.579,7707,8384,5,11
111,掠奪者任務,0.576,2570,13472,3,13
112,掠奪者任務,0.573,9756,6576,5,8
113,掠奪者任務,0.570,2675,13456,4,9
114,掠奪者任務,0.568,7754,7984,5,8
115,掠奪者任務,0.565,9718,6384,5,5
116,掠奪者任務,0.562,2612,13520,3,11
117,掠奪者任務,0.559,9716,6496,5,5
118,掠奪者任務,0.556,9726,6208,5,5
119,掠奪者任務,0.554,7751,7808,5,7
120,掠奪者任務,0.551,1398,13440,2,16
121,掠奪者任務,0.548,9753,6640,5,8
122,掠奪者任務,0.545,9719,5824,5,3
123,掠奪者任務,0.543,-795,13520,0,14
124,掠奪者任務,0.540,9712,5712,5,1
125,掠奪者任務,0.537,-835,13536,0,15
126,掠奪者任務,0.534,9768,5888,5,8
127,掠奪者任務,0.532,1679,13488,2,8
128,掠奪者任務,0.529,706,13504,2,8
129,掠奪者任務,0.526,-740,13520,0,6
130,掠奪者任務,0.524,8738,8080,6,8
131,掠奪者任務,0.521,-563,13488,0,15
132,掠奪者任務,0.519,10699,6640,5,2
133,掠奪者任務,0.516,9695,5248,5,0
134,掠奪者任務,0.513,9713,5536,5,2
135,掠奪者任務,0.511,7773,8720,5,8
136,掠奪者任務,0.508,-291,13440,0,10
137,掠奪者任務,0.506,7779,8016,5,10
138,掠奪者任務,0.503,-751,13472,0,16
139,掠奪者任務,0.501,9691,6704,5,2
140,掠奪者任務,0.498,8707,7488,6,3
141,掠奪者任務,0.496,1551,13472,2,13
142,掠奪者任務,0.493,7741,7776,5,6
143,掠奪者任務,0.491,7765,8576,5,9
144,掠奪者任務,0.488,9733,5760,5,4
145,掠奪者任務,0.486,-682,13488,0,12
146,掠奪者任務,0.483,7715,8608,5,4
147,掠奪者任務,0.481,9702,5344,5,1
148,掠奪者任務,0.479,2602,13520,3,12
149,掠奪者任務,0.476,9752,6352,5,8
150,掠奪者任務,0.474,7718,6752,5,3
151,掠奪者任務,0.471,9701,5072,5,1
152,掠奪者任務,0.469,-817,13536,0,14
153,掠奪者任務,0.467,7753,8176,5,8
154,掠奪者任務,0.464,-946,13536,0,17
155,掠奪者任務,0.462,9702,4928,5,0
156,掠奪者任務,0.460,-616,13440,0,9
157,掠奪者任務,0.458,-704,13520,0,18
158,掠奪者任務,0.455,7693,8496,5,4
159,掠奪者任務,0.453,2703,13488,3,9
160,掠奪者任務,0.451,2701,13472,4,10
161,掠奪者任務,0.448,9714,6032,5,2
162,掠奪者任務,0.446,9722,5216,5,2
163,掠奪者任務,0.444,2681,13440,4,7
164,掠奪者任務,0.442,9708,5376,5,2
165,掠奪者任務,0.440,7352,11632,5,18
166,掠奪者任務,0.437,9738,5360,5,5
167,掠奪者任務,0.435,7739,8048,5,6
168,掠奪者任務,0.433,-786,13472,0,14
169,掠奪者任務,0.431,2591,13456,4,12
170,掠奪者任務,0.429,1533,13536,1,13
171,掠奪者任務,0.427,7746,7760,6,7
172,掠奪者任務,0.424,7760,7488,5,9
173,掠奪者任務,0.422,7737,8608,5,6
174,掠奪者任務,0.420,-1040,13440,0,19
